cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse598183,far,130,0.2767776777677767,0.9367236723672367,0.3945094509450948,2.1102428770167667,mouse598183far130
0,mouse598183,far,133,0.1288028802880287,0.2157515751575157,0.1990099009900989,2.10535032714273,mouse598183far133
0,mouse598183,far,142,0.1223222322232223,0.2797479747974798,0.2279027902790279,2.07936288319283,mouse598183far142
1,mouse598183,far,333,0.1728172817281729,0.6577857785778579,0.2927092709270926,2.075602322218782,mouse598183far333
0,mouse598183,far,146,0.130963096309631,0.5632763276327634,0.24194419441944195,2.0932928605429293,mouse598183far146
0,mouse598183,far,149,0.1228622862286228,0.2125112511251126,0.200900090009001,2.0901554966078484,mouse598183far149
1,mouse598183,far,335,0.1825382538253825,0.5954095409540955,0.3394239423942395,2.0901554966078484,mouse598183far335
0,mouse598183,far,150,0.1612061206120612,0.5713771377137714,0.2816381638163816,2.0901554966078484,mouse598183far150
1,mouse598183,far,155,0.2125112511251125,0.5721872187218723,0.3364536453645363,2.0873128658636686,mouse598183far155
0,mouse598183,far,157,0.1393339333933393,0.2497749774977498,0.2127812781278127,2.0847661739389385,mouse598183far157
1,mouse598183,far,156,0.2351935193519352,0.5527452745274527,0.3550855085508553,2.0847661739389385,mouse598183far156
0,mouse598183,far,159,0.1455445544554455,0.2397839783978398,0.2419441944194419,2.0697222035819203,mouse598183far159
1,mouse598183,far,161,0.1717371737173717,0.5967596759675968,0.352925292529253,2.0697222035819203,mouse598183far161
0,mouse598183,far,337,0.1790279027902791,0.5470747074707473,0.2864986498649864,2.0660953511394387,mouse598183far337
1,mouse598183,far,164,0.14905490549054903,0.6378037803780379,0.4620162016201622,2.0660953511394387,mouse598183far164
0,mouse598183,far,338,0.1463546354635463,0.2962196219621963,0.2322232223222321,2.0660953511394387,mouse598183far338
1,mouse598183,far,168,0.2198019801980199,0.5762376237623764,0.3364536453645363,2.0660953511394387,mouse598183far168
0,mouse598183,far,169,0.1412241224122412,0.5567956795679568,0.3121512151215122,2.0647336389955973,mouse598183far169
0,mouse598183,far,171,0.1566156615661567,0.5873087308730873,0.2746174617461747,2.0647336389955973,mouse598183far171
0,mouse598183,far,172,0.1444644464446445,0.245994599459946,0.2362736273627363,2.063673908348894,mouse598183far172
0,mouse598183,far,339,0.1668766876687668,0.4963096309630963,0.2972997299729973,2.063673908348894,mouse598183far339
0,mouse598183,far,340,0.1533753375337533,0.6064806480648066,0.3081008100810081,2.062916624587625,mouse598183far340
0,mouse598183,far,179,0.1414941494149415,0.2378937893789379,0.23492349234923496,2.062916624587625,mouse598183far179
0,mouse598183,far,177,0.1525652565256525,0.5576057605760577,0.2835283528352836,2.062916624587625,mouse598183far177
1,mouse598183,far,341,0.1811881188118811,0.5540954095409542,0.3599459945994601,2.049847555307468,mouse598183far341
1,mouse598183,far,180,0.2378937893789379,0.5019801980198021,0.3267326732673268,2.049847555307468,mouse598183far180
1,mouse598183,far,342,0.1879387938793879,0.5891989198919894,0.285958595859586,2.049847555307468,mouse598183far342
0,mouse598183,far,183,0.1363636363636363,0.2300630063006301,0.1998199819981998,2.0496950992769642,mouse598183far183
