cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse631538,far,15,0.2268226822682267,0.487938793879388,0.3086408640864087,3.5392442696146307,mouse631538far15
0,mouse631538,far,20,0.2033303330333034,0.499009900990099,0.2929792979297931,3.5203870525838488,mouse631538far20
0,mouse631538,far,22,0.1747074707470748,0.5181818181818182,0.2878487848784881,3.5203870525838488,mouse631538far22
2,mouse631538,far,24,0.0920792079207921,0.20900090009000896,0.1088208820882088,3.5203870525838488,mouse631538far24
0,mouse631538,far,25,0.1676867686768677,0.5046804680468049,0.2770477047704769,3.5203870525838488,mouse631538far25
1,mouse631538,far,28,0.2551755175517552,0.5300630063006301,0.340774077407741,3.5016067740395984,mouse631538far28
0,mouse631538,far,30,0.1992799279927993,0.470927092709271,0.2978397839783979,3.5016067740395984,mouse631538far30
0,mouse631538,far,35,0.1563456345634564,0.4482448244824483,0.3010801080108012,3.5016067740395984,mouse631538far35
1,mouse631538,far,34,0.2130513051305131,0.4922592259225923,0.3445544554455446,3.5016067740395984,mouse631538far34
1,mouse631538,far,33,0.2324932493249325,0.5033303330333033,0.3402340234023404,3.5016067740395984,mouse631538far33
0,mouse631538,far,26,0.1603960396039604,0.4579657965796579,0.2792079207920792,3.5016067740395984,mouse631538far26
0,mouse631538,far,37,0.1695769576957696,0.5014401440144016,0.3002700270027003,3.5016067740395984,mouse631538far37
0,mouse631538,far,40,0.1879387938793879,0.4533753375337535,0.3480648064806482,3.4829046785693123,mouse631538far40
1,mouse631538,far,44,0.28487848784878494,0.6051305130513054,0.3299729972997298,3.4642820323986334,mouse631538far44
1,mouse631538,far,45,0.2249324932493249,0.5149414941494149,0.3234923492349235,3.4642820323986334,mouse631538far45
0,mouse631538,far,48,0.1971197119711971,0.5071107110711073,0.3089108910891089,3.4642820323986334,mouse631538far48
0,mouse631538,far,50,0.1333933393339335,0.4609360936093609,0.277857785778578,3.4642820323986334,mouse631538far50
0,mouse631538,far,51,0.21494149414941502,0.4836183618361837,0.2986498649864988,3.4642820323986334,mouse631538far51
0,mouse631538,far,52,0.1539153915391539,0.4674167416741676,0.2875787578757875,3.4642820323986334,mouse631538far52
0,mouse631538,far,53,0.1447344734473448,0.4539153915391539,0.2775877587758777,3.445740123688959,mouse631538far53
2,mouse631538,far,54,0.09099909990999099,0.3542754275427543,0.1936093609360936,3.445740123688959,mouse631538far54
