cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse598183,far,304,0.1482448244824482,0.5270927092709272,0.3283528352835283,3.6594056894528664,mouse598183far304
0,mouse598183,far,2,0.2330333033303331,0.6189018901890191,0.3467146714671466,3.6594056894528664,mouse598183far2
0,mouse598183,far,1,0.2100810081008101,0.6564356435643565,0.3723672367236724,3.6594056894528664,mouse598183far1
1,mouse598183,far,305,0.2117011701170117,0.5306030603060307,0.3345634563456345,3.6594056894528664,mouse598183far305
0,mouse598183,far,3,0.2303330333033304,0.5411341134113412,0.34401440144014395,3.6594056894528664,mouse598183far3
1,mouse598183,far,7,0.1930693069306931,0.5600360036003602,0.3342934293429342,3.639625667565279,mouse598183far7
1,mouse598183,far,8,0.1809180918091809,0.5233123312331234,0.2775877587758777,3.639625667565279,mouse598183far8
1,mouse598183,far,9,0.2098109810981098,0.5149414941494149,0.3378037803780378,3.6199102198811515,mouse598183far9
0,mouse598183,far,11,0.2192619261926193,0.5532853285328535,0.3480648064806479,3.6199102198811515,mouse598183far11
1,mouse598183,far,12,0.1909090909090909,0.504950495049505,0.3224122412241224,3.6199102198811515,mouse598183far12
0,mouse598183,far,307,0.3032403240324032,0.5902790279027904,0.3510351035103509,3.6199102198811515,mouse598183far307
0,mouse598183,far,13,0.213051305130513,0.5519351935193519,0.3596759675967598,3.600260407248342,mouse598183far13
1,mouse598183,far,14,0.2168316831683168,0.5432943294329434,0.3383438343834384,3.600260407248342,mouse598183far14
1,mouse598183,far,16,0.1698469846984698,0.5370837083708372,0.3313231323132313,3.600260407248342,mouse598183far16
0,mouse598183,far,17,0.2168316831683169,0.5538253825382541,0.3623762376237622,3.5806773102305662,mouse598183far17
1,mouse598183,far,19,0.157965796579658,0.5300630063006301,0.3051305130513053,3.5704516521022938,mouse598183far19
1,mouse598183,far,20,0.1855085508550855,0.5162916291629163,0.3456345634563458,3.5704516521022938,mouse598183far20
0,mouse598183,far,21,0.2721872187218722,0.6664266426642667,0.3634563456345633,3.5704516521022938,mouse598183far21
1,mouse598183,far,309,0.1617461746174617,0.5403240324032403,0.2989198919891991,3.5704516521022938,mouse598183far309
1,mouse598183,far,22,0.22007200720072,0.5235823582358238,0.3356435643564355,3.5508801725769352,mouse598183far22
0,mouse598183,far,24,0.2594959495949596,0.5867686768676867,0.3683168316831685,3.5508801725769352,mouse598183far24
1,mouse598183,far,310,0.1803780378037803,0.5127812781278128,0.3024302430243024,3.5313772100980665,mouse598183far310
0,mouse598183,far,33,0.2179117911791179,0.5783978397839785,0.3413141314131414,3.5119439061579563,mouse598183far33
1,mouse598183,far,32,0.1892889288928892,0.5297929792979299,0.3297029702970298,3.5119439061579563,mouse598183far32
1,mouse598183,far,36,0.17902790279027897,0.551935193519352,0.3151215121512152,3.5119439061579563,mouse598183far36
0,mouse598183,far,35,0.3110711071107111,0.5756975697569757,0.3324032403240324,3.5119439061579563,mouse598183far35
