cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse598180,close,6,0.32889288928892896,1.6998199819981998,0.1190819081908194,3.0669610365963247,mouse598180close6
0,mouse598180,close,21,0.0939693969396939,0.2192619261926193,0.1485148514851485,2.985067000923096,mouse598180close21
0,mouse598180,close,33,0.1158415841584159,0.2551755175517551,0.1968496849684969,2.8381331892636754,mouse598180close33
1,mouse598180,close,35,0.2111611161116111,0.8854185418541856,0.4825382538253825,2.8143604957432156,mouse598180close35
1,mouse598180,close,36,0.1571557155715571,0.33591359135913595,0.5859585958595861,2.7906092524751656,mouse598180close36
1,mouse598180,close,38,0.2964896489648966,0.7528352835283529,0.4536453645364536,2.7154649693929036,mouse598180close38
1,mouse598180,close,517,0.1911791179117912,0.6356435643564357,0.4730873087308734,2.7154649693929036,mouse598180close517
0,mouse598180,close,40,0.2341134113411341,0.3207920792079208,0.2635463546354636,2.7154649693929036,mouse598180close40
1,mouse598180,close,41,0.2171017101710171,0.6450945094509452,0.4514851485148515,2.6917698638628083,mouse598180close41
0,mouse598180,close,47,0.0704770477047704,0.1914491449144915,0.1393339333933393,2.6444517390188844,mouse598180close47
0,mouse598180,close,51,0.1333933393339335,0.2419441944194419,0.4312331233123312,2.5972341057363315,mouse598180close51
1,mouse598180,close,715,0.2006300630063007,1.4041404140414042,0.2227722772277229,2.5972341057363315,mouse598180close715
0,mouse598180,close,57,0.115031503150315,0.2430243024302429,0.1930693069306932,2.5736647023262376,mouse598180close57
1,mouse598180,close,717,0.20900090009000896,1.4281728172817283,0.4558055805580556,2.452039967047846,mouse598180close717
1,mouse598180,close,69,0.2937893789378938,0.7385238523852387,0.4639063906390639,2.452039967047846,mouse598180close69
1,mouse598180,close,538,0.1333933393339333,0.8492349234923493,0.3469846984698471,2.428605566986949,mouse598180close538
1,mouse598180,close,79,0.1701170117011702,0.7188118811881189,0.3877587758775879,2.3310405401880083,mouse598180close79
1,mouse598180,close,82,0.2816381638163817,0.5079207920792079,0.7747074707470749,2.2763732119316464,mouse598180close82
1,mouse598180,close,545,0.2114311431143114,0.6529252925292531,0.39018901890189,2.253053483608412,mouse598180close545
1,mouse598180,close,92,0.1639063906390638,0.3993699369936994,0.4641764176417642,2.1559510662350387,mouse598180close92
1,mouse598180,close,109,0.1636363636363637,0.9715571557155716,0.5233123312331234,2.036387733217817,mouse598180close109
0,mouse598180,close,113,0.0945094509450944,0.2084608460846084,0.1541854185418542,2.0133926591700884,mouse598180close113
0,mouse598180,close,559,0.1155715571557155,0.2686768676867688,0.1738973897389739,2.0133926591700884,mouse598180close559
0,mouse598180,close,120,0.0977497749774977,0.2611161116111612,0.2152115211521151,1.9904459299363044,mouse598180close120
0,mouse598180,close,122,0.1096309630963096,0.2746174617461746,0.17200720072007197,1.9904459299363044,mouse598180close122
