cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse577578,close,358,0.0677767776777677,0.1468946894689469,0.0526552655265526,0.414578098794425,mouse577578close358
1,mouse577578,close,361,0.1072007200720072,0.3102610261026103,0.223852385238524,0.4168333000133266,mouse577578close361
0,mouse577578,close,368,0.1909090909090909,0.8692169216921692,0.4117911791179119,0.4205650960315181,mouse577578close368
0,mouse622179,far,123,0.1981998199819982,0.70990099009901,0.6513051305130512,2.460182920028509,mouse622179far123
0,mouse622179,far,98,0.1784878487848785,0.8511251125112513,0.322142214221422,2.467412612434329,mouse622179far98
0,mouse622180,far,143,0.2106210621062106,0.8743474347434744,0.5173717371737175,2.3738154940938445,mouse622180far143
0,mouse622180,far,145,0.1647164716471647,0.8662466246624664,0.5203420342034203,2.372893802933456,mouse622180far145
0,mouse622180,far,242,0.2681368136813681,0.6766876687668769,0.3513051305130511,2.4072806234421447,mouse622180far242
0,mouse622180,far,250,0.2027902790279028,0.6486048604860487,0.4690369036903691,2.405852239851816,mouse622180far250
0,mouse622180,far,296,0.1490549054905491,0.493069306930693,0.4844284428442845,2.3997395692032923,mouse622180far296
0,mouse622180,far,246,0.2349234923492349,0.7892889288928894,0.4009900990099012,2.405852239851816,mouse622180far246
0,mouse622180,far,144,0.1558055805580558,0.5819081908190821,0.4938793879387938,2.3738154940938445,mouse622180far144
1,mouse622180,far,248,0.1598559855985598,0.3383438343834384,0.2608460846084609,2.3997395692032923,mouse622180far248
0,mouse638329,far,313,0.1765976597659766,0.8532853285328533,0.3942394239423944,1.7857071428428573,mouse638329far313
0,mouse638329,far,314,0.1717371737173718,0.7144914491449147,0.307020702070207,1.7857071428428573,mouse638329far314
2,mouse638329,far,318,0.3791179117911792,1.5594059405940597,0.0521152115211522,1.7857071428428573,mouse638329far318
0,mouse638329,far,319,0.1401440144014402,0.6783078307830784,0.3018901890189017,1.7862320677896248,mouse638329far319
0,mouse638329,far,321,0.1622862286228622,0.644824482448245,0.2948694869486949,1.7862320677896248,mouse638329far321
0,mouse638329,far,320,0.1552655265526552,0.6261926192619263,0.2743474347434744,1.7862320677896248,mouse638329far320
0,mouse638329,far,322,0.1423042304230423,0.5195319531953196,0.3237623762376238,1.7862320677896248,mouse638329far322
0,mouse638329,far,327,0.1871287128712871,0.6864086408640866,0.3145814581458145,1.789902231966875,mouse638329far327
1,mouse638329,far,330,0.1142214221422143,0.2003600360036004,0.2225022502250224,1.7744717523815359,mouse638329far330
2,mouse638329,far,336,0.5692169216921693,0.9626462646264629,0.4644464446444646,1.7793959649274247,mouse638329far336
0,mouse638329,far,337,0.1180018001800179,0.8238523852385241,0.3672367236723671,1.8003471887388836,mouse638329far337
0,mouse638329,far,340,0.2165616561656166,0.6423942394239425,0.4636363636363639,1.8036421485427758,mouse638329far340
0,mouse638329,far,341,0.1828082808280828,0.516831683168317,0.2724572457245724,1.8036421485427758,mouse638329far341
0,mouse638329,far,346,0.1531053105310531,0.5684068406840685,0.297029702970297,1.8072769571927816,mouse638329far346
0,mouse638329,far,348,0.1625562556255625,0.5802880288028803,0.8840684068406841,1.7944358444926365,mouse638329far348
1,mouse638329,far,350,0.1571557155715571,0.2651665166516652,0.2176417641764176,1.7944358444926365,mouse638329far350
0,mouse638329,far,362,0.1320432043204321,0.6680468046804683,0.2276327632763274,1.8084869366406824,mouse638329far362
0,mouse638329,far,369,0.1973897389738973,0.6510351035103512,0.3175517551755175,1.8318365101722367,mouse638329far369
0,mouse638329,far,373,0.1379837983798379,0.6251125112511252,0.2459945994599459,1.8318365101722367,mouse638329far373
0,mouse638329,far,492,0.2813681368136814,0.7379837983798381,0.4139513951395138,1.8318365101722367,mouse638329far492
0,mouse638329,far,370,0.1652565256525653,0.6094509450945097,0.3272727272727272,1.843400390582577,mouse638329far370
0,mouse638329,far,377,0.16903690369036903,0.6054005400540056,0.2910891089108911,1.843400390582577,mouse638329far377
0,mouse638329,far,380,0.213051305130513,0.6091809180918092,0.3745274527452747,1.843400390582577,mouse638329far380
1,mouse638329,far,383,0.1074707470747075,0.2076507650765077,0.1979297929792979,1.843400390582577,mouse638329far383
0,mouse638329,far,491,0.1301530153015301,0.3626462646264626,0.4668766876687671,1.8496621313093915,mouse638329far491
0,mouse638329,far,494,0.2586858685868587,0.5870387038703871,0.2206120612061206,1.8562394780846567,mouse638329far494
0,mouse638329,far,390,0.18604860486048602,0.6183618361836185,0.3251125112511251,1.854386691065269,mouse638329far390
0,mouse638329,far,402,0.1201620162016201,0.3880288028802879,0.4512151215121514,1.8957188610128883,mouse638329far402
0,mouse638329,far,324,0.1468946894689469,0.7774077407740775,0.2886588658865888,1.7883302267758046,mouse638329far324
0,mouse638329,far,372,0.1636363636363637,0.6450945094509453,0.3280828082808279,1.8318365101722367,mouse638329far372
0,mouse638329,far,323,0.1844284428442845,0.6766876687668768,0.3116111611161117,1.787106600066152,mouse638329far323
0,mouse638329,far,360,0.1636363636363637,0.6197119711971197,0.305940594059406,1.8084869366406824,mouse638329far360
2,mouse638329,far,482,0.5030603060306031,0.8476147614761477,0.2662466246624664,1.8072769571927816,mouse638329far482
0,mouse638330,far,161,0.1817281728172817,0.6653465346534655,0.3702070207020703,1.8203708413397532,mouse638330far161
1,mouse638330,far,162,0.1979297929792979,0.3623762376237623,0.2322232223222322,1.8203708413397532,mouse638330far162
0,mouse638330,far,243,0.1728172817281728,0.6664266426642665,0.3386138613861386,1.8263693492828883,mouse638330far243
0,mouse638330,far,164,0.2076507650765077,0.5608460846084609,0.3999099909991003,1.8263693492828883,mouse638330far164
0,mouse638330,far,171,0.1755175517551755,0.7101710171017103,0.4004500450045006,1.8184815093918327,mouse638330far171
0,mouse638330,far,232,0.1757875787578758,0.6715571557155717,0.3888388838883888,1.8184815093918327,mouse638330far232
0,mouse638330,far,173,0.1882088208820882,0.6872187218721874,0.3834383438343834,1.8251712248443983,mouse638330far173
0,mouse638330,far,233,0.1763276327632763,0.6807380738073809,0.3151215121512151,1.8251712248443983,mouse638330far233
0,mouse638330,far,176,0.1733573357335733,0.6677767776777679,0.3091809180918093,1.8251712248443983,mouse638330far176
0,mouse638330,far,244,0.2265526552655266,0.7387938793879388,0.3634563456345637,1.830983342360056,mouse638330far244
0,mouse638330,far,178,0.2373537353735373,0.6963996399639966,0.364806480648065,1.830983342360056,mouse638330far178
0,mouse638330,far,235,0.1703870387038704,0.7622862286228624,0.3299729972997302,1.830983342360056,mouse638330far235
0,mouse638330,far,183,0.1571557155715572,0.7501350135013504,0.4358235823582358,1.830983342360056,mouse638330far183
0,mouse638330,far,191,0.1533753375337533,0.7304230423042306,0.4182718271827182,1.8452642087245927,mouse638330far191
0,mouse638330,far,193,0.1995499549954996,0.622952295229523,0.3251125112511254,1.847464478684232,mouse638330far193
0,mouse638330,far,180,0.1836183618361837,0.8489648964896491,0.4069306930693072,1.830983342360056,mouse638330far180
0,mouse657902,far,201,0.2700270027002701,0.6486048604860488,0.371287128712871,2.5290808607080955,mouse657902far201
0,mouse657902,far,202,0.1312331233123311,0.5233123312331233,0.3950495049504952,2.5290808607080955,mouse657902far202
0,mouse657902,far,88,0.2279027902790279,0.8152115211521154,0.5011701170117012,2.515203769081145,mouse657902far88
0,mouse657902,far,241,0.1882088208820882,0.6315931593159316,0.3596759675967599,2.515203769081145,mouse657902far241
0,mouse657902,far,203,0.2081908190819081,0.6410441044104412,0.3774977497749775,2.515203769081145,mouse657902far203
1,mouse657902,far,204,0.1825382538253825,0.3502250225022503,0.3834383438343836,2.515203769081145,mouse657902far204
0,mouse657902,far,200,0.2295229522952295,0.6361836183618361,0.41989198919891996,2.515203769081145,mouse657902far200
0,mouse657902,far,92,0.2225022502250224,0.6720972097209722,0.3928892889288929,2.5185561339783558,mouse657902far92
0,mouse657902,far,84,0.2756975697569757,0.7555355535553556,0.5503150315031505,2.5185561339783558,mouse657902far84
0,mouse657902,far,94,0.2133213321332133,0.8073807380738075,0.3453645364536456,2.5185561339783558,mouse657902far94
0,mouse657902,far,93,0.2052205220522053,0.5932493249324934,0.3847884788478847,2.5185561339783558,mouse657902far93
1,mouse657902,far,95,0.1412241224122412,0.2813681368136813,0.1814581458145814,2.5185561339783558,mouse657902far95
0,mouse657902,far,97,0.1320432043204321,0.6237623762376239,0.3237623762376237,2.5221518590283183,mouse657902far97
0,mouse657902,far,90,0.1803780378037803,0.7231323132313233,0.4639063906390638,2.487217320621582,mouse657902far90
0,mouse657902,far,99,0.2184518451845185,0.6108010801080109,0.4053105310531052,2.487217320621582,mouse657902far99
0,mouse657902,far,100,0.2449144914491449,0.6483348334833485,0.4104410441044105,2.487217320621582,mouse657902far100
0,mouse657902,far,101,0.21494149414941502,0.6283528352835286,0.4182718271827182,2.487217320621582,mouse657902far101
0,mouse657902,far,102,0.2711071107110712,0.7215121512151216,0.6421242124212422,2.487217320621582,mouse657902far102
0,mouse657902,far,103,0.2173717371737175,0.6008100810081011,0.3612961296129612,2.487217320621582,mouse657902far103
0,mouse657902,far,207,0.16795679567956798,0.6861386138613863,0.3591359135913591,2.487217320621582,mouse657902far207
1,mouse657902,far,107,0.1366336633663367,0.2430243024302431,0.2179117911791179,2.491109190702005,mouse657902far107
0,mouse657902,far,112,0.17308730873087302,0.6583258325832584,0.3629162916291631,2.491109190702005,mouse657902far112
0,mouse657902,far,109,0.2111611161116112,0.6054005400540055,0.383708370837084,2.509232950524921,mouse657902far109
0,mouse657902,far,110,0.1722772277227723,0.6912691269126913,0.3372637263726376,2.509232950524921,mouse657902far110
0,mouse657902,far,113,0.2238523852385239,0.5770477047704772,0.4023402340234022,2.5133394120174057,mouse657902far113
1,mouse657902,far,115,0.1587758775877588,0.4444644464446444,0.2603060306030604,2.5133394120174057,mouse657902far115
0,mouse657902,far,121,0.1882088208820882,0.6353735373537355,0.3747974797479748,2.5176874309572272,mouse657902far121
0,mouse657902,far,212,0.17497749774977497,0.7574257425742575,0.4120612061206122,2.5176874309572272,mouse657902far212
0,mouse657902,far,213,0.16903690369036903,0.7274527452745276,0.3958595859585959,2.5176874309572272,mouse657902far213
0,mouse657902,far,118,0.1679567956795679,0.672907290729073,0.3070207020702072,2.5176874309572272,mouse657902far118
0,mouse657902,far,119,0.1225922592259225,0.6202520252025204,0.3893789378937892,2.5176874309572272,mouse657902far119
0,mouse657902,far,120,0.1857785778577858,0.5743474347434745,0.3213321332133212,2.5176874309572272,mouse657902far120
0,mouse657902,far,124,0.2125112511251125,0.6137713771377139,0.4209720972097209,2.5176874309572272,mouse657902far124
0,mouse657902,far,123,0.1684968496849684,0.6847884788478849,0.3769576957695771,2.5176874309572272,mouse657902far123
0,mouse657902,far,125,0.1474347434743473,0.6656165616561658,0.4144914491449144,2.5176874309572272,mouse657902far125
0,mouse657902,far,127,0.2054905490549055,0.5875787578757877,0.3707470747074709,2.5106025173252737,mouse657902far127
0,mouse657902,far,130,0.1644464446444644,0.6045904590459046,0.31998199819982,2.5106025173252737,mouse657902far130
0,mouse657902,far,131,0.1849684968496849,0.5589558955895589,0.34401440144014395,2.5106025173252737,mouse657902far131
0,mouse657902,far,223,0.2392439243924393,0.7185418541854187,0.4018001800180016,2.5106025173252737,mouse657902far223
0,mouse657902,far,134,0.1811881188118812,0.6272727272727274,0.3251125112511249,2.5106025173252737,mouse657902far134
0,mouse657902,far,135,0.2238523852385239,0.6955895589558958,0.4393339333933391,2.5106025173252737,mouse657902far135
0,mouse657902,far,222,0.227092709270927,0.6037803780378038,0.4042304230423045,2.5106025173252737,mouse657902far222
1,mouse657902,far,217,0.15607560756075597,0.3162016201620162,0.2279027902790279,2.5106025173252737,mouse657902far217
0,mouse657902,far,140,0.1455445544554456,0.6680468046804682,0.376147614761476,2.5157006976188563,mouse657902far140
0,mouse657902,far,229,0.2225022502250224,0.6504950495049505,0.3996399639963995,2.5157006976188563,mouse657902far229
0,mouse657902,far,143,0.2246624662466246,0.5543654365436546,0.2900090009000899,2.5157006976188563,mouse657902far143
0,mouse657902,far,142,0.1963096309630964,0.6283528352835284,0.3796579657965798,2.5157006976188563,mouse657902far142
0,mouse657902,far,226,0.1871287128712871,0.7323132313231325,0.4495949594959497,2.5210364931908464,mouse657902far226
0,mouse657902,far,225,0.1736273627362736,0.8810981098109814,0.3610261026102609,2.5210364931908464,mouse657902far225
0,mouse657902,far,149,0.1728172817281728,0.6726372637263727,0.3658865886588661,2.5266083986245285,mouse657902far149
0,mouse657902,far,148,0.2878487848784878,0.6021602160216022,0.4207020702070209,2.5266083986245285,mouse657902far148
0,mouse657902,far,150,0.2111611161116111,0.5862286228622864,0.3259225922592259,2.5266083986245285,mouse657902far150
0,mouse657902,far,155,0.2257425742574258,0.6129612961296131,0.4109810981098108,2.532414855429497,mouse657902far155
0,mouse657902,far,153,0.1936093609360937,0.9612961296129614,0.5106210621062108,2.532414855429497,mouse657902far153
0,mouse657902,far,158,0.1963096309630964,0.5964896489648965,0.346984698469847,2.522275758120036,mouse657902far158
0,mouse657902,far,157,0.2962196219621963,0.7266426642664268,0.3386138613861386,2.522275758120036,mouse657902far157
0,mouse657902,far,231,0.1941494149414941,0.7960396039603962,0.4296129612961296,2.522275758120036,mouse657902far231
0,mouse657902,far,230,0.1841584158415842,0.8200720072007202,0.4841584158415845,2.522275758120036,mouse657902far230
1,mouse657902,far,159,0.1325832583258326,0.2584158415841584,0.2578757875787579,2.522275758120036,mouse657902far159
0,mouse657902,far,160,0.1622862286228623,0.8152115211521153,0.4706570657065708,2.522275758120036,mouse657902far160
0,mouse657902,far,162,0.1714671467146714,0.7509450945094511,0.3594059405940591,2.5531842863373573,mouse657902far162
0,mouse657902,far,168,0.1085508550855085,0.7274527452745275,0.3928892889288929,2.559907224881402,mouse657902far168
0,mouse657902,far,247,0.12799279927992802,0.4247524752475248,0.6102610261026106,2.5668560536189013,mouse657902far247
0,mouse657902,far,171,0.1196219621962196,0.7593159315931596,0.3504950495049502,2.5668560536189013,mouse657902far171
0,mouse657902,far,249,0.1574257425742574,0.6904590459045905,0.3542754275427543,2.5583197610932067,mouse657902far249
0,mouse657902,far,175,0.1587758775877588,0.5189918991899192,0.4309630963096309,2.5734218464915544,mouse657902far175
0,mouse657902,far,237,0.1520252025202519,0.7404140414041406,0.29297929792979305,2.5734218464915544,mouse657902far237
0,mouse657902,far,177,0.1352835283528353,0.8392439243924394,0.3180918091809183,2.5734218464915544,mouse657902far177
0,mouse657902,far,210,0.15499549954995498,0.6148514851485148,0.4155715571557158,2.5133394120174057,mouse657902far210
0,mouse657902,far,219,0.1906390639063906,0.5967596759675968,0.3488748874887488,2.5157006976188563,mouse657902far219
0,mouse657902,far,132,0.2006300630063006,0.5627362736273629,0.3731773177317732,2.5106025173252737,mouse657902far132
0,mouse657902,far,234,0.1555355535553555,0.7269126912691269,0.3658865886588659,2.5583197610932067,mouse657902far234
0,mouse657905,far,159,0.1768676867686768,0.7355535553555358,0.37290729072907297,2.7760133284982618,mouse657905far159
