cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
0,mouse598180,close,260,0.2000900090009001,0.7655265526552656,0.3429342934293432,1.024084957413202,mouse598180close260
0,mouse598180,close,263,0.2335733573357336,0.661836183618362,0.3315931593159317,1.024084957413202,mouse598180close263
0,mouse598180,close,269,0.2063006300630063,0.7676867686768677,0.4612061206120615,1.0059199769365357,mouse598180close269
0,mouse598180,close,273,0.1714671467146714,0.6604860486048606,0.3081008100810082,0.9880536422684753,mouse598180close273
0,mouse598180,close,276,0.19603960396039602,0.420972097209721,0.3502250225022503,0.9705024471890836,mouse598180close276
0,mouse598180,close,277,0.1628262826282629,0.5627362736273629,0.3575157515751574,0.9705024471890836,mouse598180close277
0,mouse598180,close,278,0.1973897389738974,0.7177317731773177,0.3380738073807382,0.9705024471890836,mouse598180close278
1,mouse598180,close,280,0.1574257425742574,0.5162916291629163,0.2684068406840685,0.9490126448051154,mouse598180close280
0,mouse598180,close,283,0.2381638163816382,0.4493249324932494,0.288928892889289,0.9490126448051154,mouse598180close283
0,mouse598180,close,284,0.1795679567956796,0.6467146714671469,0.3718271827182716,0.9490126448051154,mouse598180close284
0,mouse598180,close,287,0.2387038703870386,0.7242124212421244,0.2573357335733574,0.9320675941153624,mouse598180close287
1,mouse598180,close,291,0.1369036903690369,0.2373537353735373,0.223852385238524,0.9154916711800278,mouse598180close291
0,mouse598180,close,294,0.2000900090009001,0.7271827182718272,0.2711071107110711,0.9154916711800278,mouse598180close294
1,mouse598180,close,295,0.1347434743474347,0.2686768676867688,0.2192619261926192,0.9154916711800278,mouse598180close295
0,mouse598180,close,293,0.2111611161116112,0.5557155715571558,0.5154815481548157,0.9154916711800278,mouse598180close293
0,mouse598180,close,296,0.1849684968496849,0.5516651665166518,0.3361836183618361,0.8806957476904268,mouse598180close296
1,mouse598180,close,297,0.1163816381638164,0.2044104410441044,0.1898289828982898,0.8806957476904268,mouse598180close297
0,mouse598180,close,304,0.1871287128712871,0.6426642664266428,0.2794779477947795,0.8645808232895291,mouse598180close304
0,mouse598180,close,626,0.2948694869486949,0.7090909090909092,0.4706570657065706,0.8488963423174823,mouse598180close626
0,mouse598180,close,307,0.1684968496849684,0.601890189018902,0.3018901890189018,0.8488963423174823,mouse598180close307
0,mouse598180,close,311,0.1841584158415842,0.8052205220522053,0.5624662466246625,0.8336666000266533,mouse598180close311
1,mouse598180,close,312,0.1374437443744374,0.2287128712871287,0.1973897389738975,0.8295330011518529,mouse598180close312
1,mouse598180,close,315,0.0772277227722771,0.1574257425742574,0.0969396939693969,0.8147085368400163,mouse598180close315
