cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
0,mouse577578,far,13,0.2257425742574258,0.7209720972097211,0.3928892889288929,3.217335854398791,mouse577578far13
0,mouse577578,far,19,0.1995499549954995,0.6645364536453645,0.3237623762376237,3.1775580246472286,mouse577578far19
0,mouse577578,far,23,0.2125112511251126,0.6510351035103511,0.377767776777678,3.1636608541371816,mouse577578far23
0,mouse577578,far,517,0.2025202520252025,0.6648064806480649,0.3864086408640864,3.1674121929423715,mouse577578far517
0,mouse577578,far,24,0.1757875787578758,0.7263726372637264,0.3189018901890191,3.1674121929423715,mouse577578far24
0,mouse577578,far,25,0.1992799279927993,0.7120612061206121,0.3796579657965798,3.1674121929423715,mouse577578far25
0,mouse577578,far,37,0.1887488748874888,0.6831683168316832,0.3499549954995499,3.1536684987487202,mouse577578far37
0,mouse577578,far,34,0.19495949594959502,0.8597659765976599,0.4552655265526552,3.1536684987487202,mouse577578far34
0,mouse577578,far,38,0.1776777677767776,0.6696669666966699,0.3494149414941493,3.1410587387057887,mouse577578far38
0,mouse577578,far,39,0.1547254725472547,0.7493249324932495,0.3513051305130511,3.1410587387057887,mouse577578far39
1,mouse577578,far,41,0.2033303330333034,0.2997299729972997,0.3278127812781279,3.1410587387057887,mouse577578far41
3,mouse577578,far,42,0.1809180918091809,0.7998199819981999,0.5802880288028803,3.1410587387057887,mouse577578far42
0,mouse577578,far,413,0.1755175517551754,0.7512151215121513,0.4023402340234024,3.1410587387057887,mouse577578far413
0,mouse577578,far,412,0.1544554455445544,0.6351035103510351,0.3091809180918092,3.1410587387057887,mouse577578far412
1,mouse577578,far,410,0.1601260126012601,0.3051305130513051,0.2427542754275429,3.1410587387057887,mouse577578far410
0,mouse577578,far,48,0.1682268226822681,0.6661566156615664,0.3202520252025201,3.1410587387057887,mouse577578far48
1,mouse577578,far,49,0.2640864086408641,0.4360936093609362,0.2640864086408641,3.1410587387057887,mouse577578far49
0,mouse577578,far,47,0.1838883888388839,0.5416741674167418,0.3229522952295229,3.1410587387057887,mouse577578far47
0,mouse577578,far,45,0.1452745274527452,0.6648064806480649,0.3137713771377138,3.1410587387057887,mouse577578far45
0,mouse577578,far,46,0.1625562556255626,0.8208820882088209,0.3110711071107109,3.1410587387057887,mouse577578far46
1,mouse577578,far,55,0.1744374437443745,0.3467146714671467,0.3067506750675068,3.1148836254345045,mouse577578far55
0,mouse577578,far,53,0.1657965796579658,0.8287128712871289,0.3715571557155713,3.1148836254345045,mouse577578far53
0,mouse577578,far,419,0.1998199819981998,0.8122412241224124,0.3421242124212421,3.1148836254345045,mouse577578far419
0,mouse577578,far,418,0.1895589558955897,0.7339333933393342,0.3529252925292528,3.1148836254345045,mouse577578far418
0,mouse577578,far,518,0.1460846084608461,0.8138613861386139,0.3334833483348333,3.102519137733078,mouse577578far518
0,mouse577578,far,421,0.2171017101710171,0.7822682268226823,0.3575157515751576,3.0888913868894776,mouse577578far421
0,mouse577578,far,424,0.1930693069306931,0.7930693069306932,0.40288028802880294,3.1059418861272987,mouse577578far424
0,mouse577578,far,64,0.1971197119711971,0.7236723672367238,0.4225922592259225,3.1059418861272987,mouse577578far64
0,mouse577578,far,425,0.1544554455445544,0.7390639063906392,0.3372637263726373,3.0937436868622457,mouse577578far425
0,mouse577578,far,70,0.1514851485148515,0.701800180018002,0.3542754275427541,3.0802800197384648,mouse577578far70
0,mouse577578,far,72,0.1768676867686769,0.8144014401440146,0.4252925292529254,3.0681835016830403,mouse577578far72
3,mouse577578,far,426,0.2108910891089109,0.7657965796579659,0.4806480648064807,3.0681835016830403,mouse577578far426
0,mouse577578,far,78,0.1952295229522953,0.9245724572457248,0.4047704770477048,3.0681835016830403,mouse577578far78
