cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
1,mouse631538,close,293,0.1668766876687668,0.3448244824482448,0.3113411341134116,0.5408326913195984,mouse631538close293
1,mouse631538,close,291,0.1628262826282628,0.2840684068406841,0.2108910891089109,0.5408326913195984,mouse631538close291
0,mouse631538,close,294,0.1868586858685869,0.4498649864986499,0.3540054005400541,0.525,mouse631538close294
0,mouse631538,close,295,0.1763276327632764,0.9064806480648068,0.4844284428442843,0.525,mouse631538close295
0,mouse631538,close,297,0.2017101710171017,0.8060306030603062,0.4288028802880289,0.544288526426931,mouse631538close297
2,mouse631538,close,298,0.1801080108010802,0.3494149414941494,1.0954995499549955,0.544288526426931,mouse631538close298
0,mouse631538,close,299,0.1849684968496849,0.705850585058506,0.4771377137713771,0.544288526426931,mouse631538close299
0,mouse631538,close,461,0.1884788478847885,0.7258325832583259,0.361836183618362,0.544288526426931,mouse631538close461
3,mouse631538,close,462,0.2384338433843384,0.8044104410441046,0.5192619261926193,0.544288526426931,mouse631538close462
3,mouse631538,close,302,0.2341134113411341,0.6939693969396942,0.4047704770477046,0.544288526426931,mouse631538close302
3,mouse631538,close,303,0.2306030603060306,0.8257425742574259,0.4898289828982899,0.544288526426931,mouse631538close303
0,mouse631538,close,301,0.1541854185418542,0.6985598559855987,0.5794779477947795,0.544288526426931,mouse631538close301
0,mouse631538,close,304,0.1474347434743474,0.7571557155715574,0.3807380738073808,0.55,mouse631538close304
0,mouse631538,close,306,0.1668766876687668,0.7301530153015303,0.3251125112511249,0.55,mouse631538close306
0,mouse631538,close,307,0.1585058505850585,0.7495949594959497,0.3923492349234926,0.55,mouse631538close307
0,mouse631538,close,308,0.1852385238523852,0.6934293429342935,0.3159315931593159,0.55,mouse631538close308
3,mouse631538,close,292,0.2854185418541854,0.8162916291629164,0.554905490549055,0.5408326913195984,mouse631538close292
3,mouse634572,close,234,0.2206120612061206,0.6081008100810081,0.3631863186318632,0.3840572873934304,mouse634572close234
0,mouse634572,close,237,0.1995499549954995,0.5864986498649866,0.3008100810081009,0.36142080737002397,mouse634572close237
0,mouse634572,close,250,0.1487848784878487,0.4296129612961297,0.5643564356435645,0.3588175023601831,mouse634572close250
0,mouse657905,close,364,0.1887488748874888,0.7822682268226824,0.3785778577857787,0.8895223437328599,mouse657905close364
0,mouse657905,close,371,0.14905490549054903,0.7317731773177318,0.3812781278127811,0.8796306042879591,mouse657905close371
1,mouse657905,close,375,0.1868586858685869,0.2813681368136814,0.2046804680468047,0.8926785535678562,mouse657905close375
1,mouse657905,close,592,0.147974797479748,0.3329432943294329,0.25598559855985603,0.8835298523536146,mouse657905close592
0,mouse657905,close,384,0.1536453645364537,0.8716471647164719,0.2605760576057606,0.9,mouse657905close384
3,mouse657905,close,394,0.2316831683168316,0.6151215121512154,0.3410441044104411,0.9027735042633896,mouse657905close394
0,mouse657905,close,401,0.1876687668766876,0.7169216921692172,0.3915391539153913,0.906228448019593,mouse657905close401
1,mouse657905,close,399,0.1520252025202521,0.5025202520252026,0.2535553555355536,0.906228448019593,mouse657905close399
3,mouse657905,close,404,0.2662466246624663,0.5910891089108911,0.3810081008100813,0.925,mouse657905close404
3,mouse657905,close,410,0.2141314131413141,0.5576057605760577,0.3307830783078309,0.9303897032964198,mouse657905close410
0,mouse657905,close,417,0.1825382538253825,0.7196219621962198,0.3839783978397838,0.9370832406995656,mouse657905close417
0,mouse657905,close,420,0.1744374437443744,0.7261026102610263,0.32403240324032395,0.9370832406995656,mouse657905close420
3,mouse657905,close,422,0.2397839783978398,0.8038703870387041,0.5192619261926192,0.9542667341996158,mouse657905close422
3,mouse657905,close,429,0.3183618361836183,0.6261926192619264,0.4409540954095411,0.9542667341996158,mouse657905close429
1,mouse657905,close,433,0.1193519351935193,0.2654365436543654,0.1655265526552655,0.9861541461658012,mouse657905close433
0,mouse657905,close,438,0.2046804680468047,0.5962196219621962,0.3615661566156617,0.9861541461658012,mouse657905close438
0,mouse657905,close,439,0.1198919891989198,0.5902790279027903,0.3737173717371737,0.9861541461658012,mouse657905close439
0,mouse657905,close,447,0.1285328532853284,0.6699369936993701,0.311881188118812,1.0077822185373186,mouse657905close447
0,mouse657905,close,452,0.1366336633663366,0.6251125112511252,0.2435643564356435,1.0201102881551585,mouse657905close452
1,mouse657905,close,454,0.1765976597659766,0.3342934293429344,0.2681368136813682,1.0201102881551585,mouse657905close454
0,mouse657905,close,460,0.1900990099009901,0.4868586858685869,0.3783078307830783,1.0422331792837916,mouse657905close460
3,mouse657905,close,475,0.2195319531953196,0.7109810981098109,0.2330333033303331,1.0862780491200217,mouse657905close475
0,mouse657905,close,473,0.1603960396039604,0.8171017101710173,0.3361836183618359,1.0862780491200217,mouse657905close473
1,mouse657905,close,472,0.1107110711071107,0.3156615661566156,0.4290729072907291,1.0862780491200217,mouse657905close472
0,mouse657905,close,471,0.1450045004500449,0.6988298829882991,0.3102610261026101,1.0862780491200217,mouse657905close471
1,mouse657905,close,368,0.1158415841584158,0.2864986498649865,0.2000900090009001,0.8838834764831844,mouse657905close368
3,mouse657905,close,421,0.226012601260126,0.5956795679567958,0.3696669666966696,0.9370832406995656,mouse657905close421
1,mouse657905,close,468,0.1185418541854186,0.2057605760576057,0.1752475247524751,1.0706306552681928,mouse657905close468
0,mouse657905,close,566,0.1668766876687668,0.6602160216021604,0.3110711071107112,1.0422331792837916,mouse657905close566
1,mouse657905,close,443,0.1193519351935193,0.1730873087308732,0.1315031503150314,1.0295630140987002,mouse657905close443
0,mouse657905,close,463,0.1954995499549955,0.8524752475247527,0.5222322232223221,1.0559356040971437,mouse657905close463
