cluster,mouse,probe_position,unitID,waveform_halfwidth,waveform_duration,waveform_REP,distance_peakch_stim_tip,universal_ID
0,mouse598181,close,6,0.1887488748874888,0.5119711971197121,0.3461746174617461,2.379732127782453,mouse598181close6
2,mouse598181,close,743,0.1547254725472547,0.2746174617461746,0.2319531953195319,2.346939496450644,mouse598181close743
2,mouse598181,close,12,0.1315031503150315,0.28784878487848803,0.2173717371737173,2.3142223315835486,mouse598181close12
2,mouse598181,close,15,0.1182718271827183,0.2897389738973898,0.2435643564356435,2.258871399615304,mouse598181close15
0,mouse598181,close,747,0.18901890189018897,0.3453645364536454,0.3567056705670567,2.258871399615304,mouse598181close747
2,mouse598181,close,34,0.13204320432043198,0.2500450045004501,0.2092709270927093,2.170973284036448,mouse598181close34
0,mouse598181,close,38,0.1844284428442844,0.4250225022502249,0.3062106210621063,2.112315080663868,mouse598181close38
0,mouse598181,close,45,0.1836183618361836,0.3661566156615661,0.2441044104410441,2.057000243072421,mouse598181close45
2,mouse598181,close,46,0.135013501350135,0.2611161116111612,0.1906390639063906,2.057000243072421,mouse598181close46
0,mouse598181,close,753,0.1957695769576958,0.5532853285328533,0.3318631863186319,2.057000243072421,mouse598181close753
0,mouse598181,close,55,0.1304230423042304,0.4730873087308731,0.2751575157515753,1.9921721813136537,mouse598181close55
2,mouse598181,close,57,0.1485148514851485,0.3405040504050405,0.2368136813681368,1.9692955593307981,mouse598181close57
0,mouse598181,close,64,0.1552655265526553,0.4358235823582358,0.3372637263726374,1.9369757355217443,mouse598181close64
2,mouse598181,close,65,0.1428442844284428,0.2427542754275428,0.2133213321332134,1.9369757355217443,mouse598181close65
2,mouse598181,close,67,0.1161116111611161,0.2192619261926192,0.1641764176417642,1.9369757355217443,mouse598181close67
0,mouse598181,close,70,0.1987398739873987,0.3864086408640865,0.2643564356435643,1.9047637648800444,mouse598181close70
0,mouse598181,close,746,0.20495049504950502,0.38289828982898294,0.3907290729072907,2.258871399615304,mouse598181close746
2,mouse598183,close,1,0.1236723672367237,0.3224122412241225,0.237083708370837,2.5176874309572272,mouse598183close1
0,mouse598183,close,2,0.1922592259225922,0.36993699369937005,0.4663366336633663,2.5176874309572272,mouse598183close2
0,mouse598183,close,4,0.2203420342034203,0.4288028802880288,0.2935193519351935,2.4831935083678034,mouse598183close4
0,mouse598183,close,7,0.1703870387038705,0.4876687668766878,0.3124212421242123,2.4648782931414694,mouse598183close7
