mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,MMR_Pre,MMR_stimOn,MMR_Post,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse598183,close,248,0.0341830688491422,0.0649046413836344,0.0373669506840985,0.8816164763917708,4.954726577176869,0.3301914666617221,0.2376672931657794,0.2158054566232568,0.22248037849465302,685.0,723.0,592.0,6.8500000000000005,7.23,5.92,9.99515771462558,773.3030645144122,9.515033929647403,0.5153882032022076,0.0148154611506007,mouse598183close248,0.1846984698469848,0.5692169216921693,0.2770477047704771,0
mouse598183,close,257,0.1069884308560287,0.0179499216763453,0.0365615190562652,4.742601295046986,6.1451596391088845,0.8882288825034479,0.4080510786157508,0.3398267910485913,0.310796188437727,164.0,269.0,220.0,1.6400000000000001,2.69,2.2,10.62051575372753,963.6475172524106,10.147298784544212,0.5105144464165535,0.0182316777203332,mouse598183close257,0.2087308730873087,0.6113411341134113,0.291899189918992,0
mouse598183,close,258,0.0980390257751382,0.030227397414718,0.1121453312762009,5.054809872844012,4.1498713913033995,5.8535328081954425,0.4217982408555344,0.4812125228533497,0.3810675793965858,67.0,121.0,113.0,0.67,1.21,1.1300000000000001,10.62051575372753,963.6475172524106,10.147298784544212,0.5105144464165535,0.0330056184061511,mouse598183close258,0.1698469846984699,0.7379837983798381,0.3872187218721871,0
mouse598183,close,259,0.0161792968879758,0.0678543389909027,0.0157401478157235,4.3449017636457015,0.8030334048990508,5.3562592600132595,0.1133765216795653,0.1719907279335489,0.1344248422850911,2186.0,2265.0,2036.0,21.86,22.650000000000002,20.36,10.118054373098069,87.81029262078478,9.858217144801538,0.5208166663999915,0.0366679087688978,mouse598183close259,0.1293429342934293,0.2279027902790279,0.2000900090009001,0
mouse598183,close,261,0.0486956388560049,0.1659491852583854,0.0599401509687977,3.909140875989814,3.2691618088174765,2.999516113881057,0.2837593566606754,0.4663071509195111,0.3442201936508896,264.0,146.0,156.0,2.64,1.46,1.56,9.929412178402707,82.55968866481024,9.734195858935804,0.5208166663999915,0.0115466004478088,mouse598183close261,0.1099009900990098,0.6745274527452747,0.2989198919891987,0
mouse598183,close,268,0.0198005654878819,0.1305656879435004,0.0396419447665986,2.5470003522096567,1.0735625462276033,3.6247294386255433,0.2227320382170958,0.3834987426905594,0.2402499832983824,488.0,295.0,427.0,4.88,2.95,4.2700000000000005,9.945356255004938,136.8367412546624,9.66128478985004,0.5232112384114087,0.0283912859564265,mouse598183close268,0.2786678667866786,0.7846984698469849,0.4828082808280826,0
mouse622179,close,279,0.0721462641165997,0.1016351071543218,0.0285247187888175,5.040139658780773,5.036898909131993,4.339225951679289,0.2642090961372523,0.2537359666384626,0.21713494124165503,516.0,717.0,649.0,5.16,7.17,6.49,10.864382150405676,103.43787475908914,10.813214731533739,0.7280109889280518,0.0533190795460004,mouse622179close279,0.233033303330333,0.7215121512151217,0.3653465346534655,0
mouse631538,close,238,0.0572647910812048,0.4618144288974724,0.0387914394248552,4.439812724296877,3.520297252696971,0.1764192965061459,0.1907090965140463,0.488192871085035,0.2036157204680497,861.0,688.0,714.0,8.61,6.88,7.140000000000001,9.2479716835225,191.2052438308818,7.503275952163383,0.54198708471697,0.0150076067482085,mouse631538close238,0.2003600360036004,0.7852385238523854,0.4171917191719173,0
mouse631538,close,250,0.0580289559251883,0.4023142844638625,0.0478676529753731,4.4304129086419435,3.70124280944242,5.2655538636535235,0.2297183259781451,0.4791395364316979,0.2374401383110493,565.0,486.0,436.0,5.65,4.86,4.36,8.794321622268843,304.8363153516569,7.183201557793237,0.5350233639758174,0.042821341391936,mouse631538close250,0.1747074707470747,0.71989198919892,0.361836183618362,0
mouse631538,close,253,0.0235450752114924,0.3877442842011509,0.0382602404268972,5.062423207439506,4.0155514127746335,4.208520599034912,0.1511227514923429,0.4764138979447315,0.2123549901962465,1184.0,1216.0,724.0,11.84,12.16,7.24,9.93403833318208,244.3643765094529,7.5511054875400365,0.5350233639758174,0.0725564244647539,mouse631538close253,0.2330333033303331,0.6278127812781278,0.3969396939693971,0
mouse631538,close,258,0.0324996340083808,0.4607945310868147,0.0607863110130436,5.697902151665957,3.855739883178326,4.6521175676127315,0.1575684650739806,0.5434747475482052,0.2095377151540806,1238.0,588.0,868.0,12.38,5.88,8.68,10.118955707406382,284.33571751872813,7.445268142440628,0.5303300858899107,0.0424184697012792,mouse631538close258,0.2108910891089109,0.628892889288929,0.4225922592259227,0
mouse631538,close,259,0.0245711356453458,0.5480542386390255,0.0363240518027871,6.258211935222881,4.009527531713194,5.202516789518922,0.1843279341673319,0.5703886364765604,0.2690397129792367,746.0,609.0,324.0,7.46,6.09,3.24,10.118955707406382,284.33571751872813,7.445268142440628,0.5303300858899107,0.0835871516403936,mouse631538close259,0.1882088208820882,0.8003600360036006,0.4123312331233123,0
mouse631538,close,260,0.0180513860547131,0.4365645542271866,0.070064231538774,4.5702440626353065,4.122707624722471,4.875311146548339,0.1741442065150464,0.4948194633129847,0.2388561692573932,1106.0,647.0,505.0,11.06,6.47,5.05,10.118955707406382,284.33571751872813,7.445268142440628,0.5303300858899107,0.0526107717714903,mouse631538close260,0.2287128712871288,0.6332133213321334,0.3810081008100811,0
