mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,far,13,0.1093448746218814,0.0899353065161314,0.1078344154592195,4.544929759342184,1.303273687839808,4.566817114435345,286.0,200.0,232.0,2.86,2.0,2.32,3.217335854398791,0.0346252996529917,mouse577578far13,0.2257425742574258,0.7209720972097211,0.3928892889288929,0
mouse577578,far,19,0.0577467226193172,0.1184143207597897,0.0876281235155011,4.4390149222975985,1.448470350378907,3.2707674974623204,163.0,108.0,59.0,1.6300000000000001,1.08,0.59,3.1775580246472286,0.0587333233597267,mouse577578far19,0.1995499549954995,0.6645364536453645,0.3237623762376237,0
mouse577578,far,23,0.0581219860539312,0.0266250036104808,0.07152849169765499,4.9499992878872225,5.451124933323754,6.187279703898478,229.0,253.0,297.0,2.29,2.5300000000000002,2.97,3.1636608541371816,0.020723440702838002,mouse577578far23,0.2125112511251126,0.6510351035103511,0.377767776777678,0
mouse577578,far,517,0.0583892517272779,0.0330798296229218,0.0497094421115237,0.5832195910975162,4.263414232209209,4.178170440727646,344.0,429.0,667.0,3.44,4.29,6.67,3.1674121929423715,0.0684840209648154,mouse577578far517,0.2025202520252025,0.6648064806480649,0.3864086408640864,0
mouse577578,far,24,0.0153572975577543,0.0154744958474784,0.022932048876023,3.433976145885372,1.1421645919570143,5.128577337591934,992.0,1002.0,1009.0,9.92,10.02,10.09,3.1674121929423715,0.0493237150189805,mouse577578far24,0.1757875787578758,0.7263726372637264,0.3189018901890191,0
mouse577578,far,25,0.027484680359217004,0.029108971215667998,0.0258660175186039,4.052889955616433,5.997986370038672,4.885839928530639,631.0,905.0,972.0,6.3100000000000005,9.05,9.72,3.1674121929423715,0.0276438330734158,mouse577578far25,0.1992799279927993,0.7120612061206121,0.3796579657965798,0
mouse577578,far,37,0.0302689011803182,0.0398837445219758,0.0465235220787046,2.546794995273145,4.96626162349709,2.8295356099136715,327.0,462.0,554.0,3.27,4.62,5.54,3.1536684987487202,0.0446002970076928,mouse577578far37,0.1887488748874888,0.6831683168316832,0.3499549954995499,0
mouse577578,far,34,0.0378780455075677,0.0328980895335379,0.0295546606858427,3.961204503575697,2.2810398465059714,3.1865018183168234,504.0,421.0,597.0,5.04,4.21,5.97,3.1536684987487202,0.0302675067523424,mouse577578far34,0.19495949594959502,0.8597659765976599,0.4552655265526552,0
mouse577578,far,38,0.0259052763638079,0.0274050112734688,0.0504632410335252,6.029105410253449,2.826709809179228,4.329591730972991,290.0,308.0,417.0,2.9,3.08,4.17,3.1410587387057887,0.020514531208937002,mouse577578far38,0.1776777677767776,0.6696669666966699,0.3494149414941493,0
mouse577578,far,39,0.0724681050920725,0.0422067953451118,0.1086873586198218,5.616262422595912,5.822855793257363,1.8588903845538118,164.0,161.0,130.0,1.6400000000000001,1.61,1.3,3.1410587387057887,0.0477363191286514,mouse577578far39,0.1547254725472547,0.7493249324932495,0.3513051305130511,0
