mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,MMR_Pre,MMR_stimOn,MMR_Post,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,close,358,0.0112848956126193,0.0289753694789559,0.0092388919653281,6.263153994885914,1.716306756497417,4.949605103409844,0.12184719513953,0.11112185207442402,0.1296703185923842,2086.0,2307.0,2276.0,20.86,23.07,22.76,57.32046206422929,455.85493531548894,52.9037542028645,0.414578098794425,0.0508632667222233,mouse577578close358,0.0677767776777677,0.1468946894689469,0.0526552655265526,1
mouse577578,close,361,0.0102166318508395,0.0382957356090242,0.0325836662398106,1.2629615011710955,5.939079082786881,0.7358957171705264,0.1403544159711972,0.1678541949559625,0.1891489627640921,1074.0,978.0,850.0,10.74,9.78,8.5,55.029996651627684,513.0126535103134,50.38748209116638,0.4168333000133266,0.0194442815263644,mouse577578close361,0.1072007200720072,0.3102610261026103,0.223852385238524,1
mouse622180,far,143,0.1816060114926565,0.0193494654971073,0.0159875870329329,4.119997782348216,5.374124102120417,0.4736110639641526,0.4575928280971002,0.2662456110241644,0.1944445442532804,105.0,592.0,306.0,1.05,5.92,3.06,56.668477575865424,64.23529035363482,51.44374283389058,2.3738154940938445,0.0624374540475873,mouse622180far143,0.2106210621062106,0.8743474347434744,0.5173717371737175,0
mouse622180,far,145,0.0682043434088078,0.0303317458322843,0.0833590917762399,3.7942843332696463,0.6747289861052966,1.394312181345256,0.2247330937914558,0.2538971703799241,0.3328664147112497,300.0,434.0,184.0,3.0,4.34,1.84,60.21442548260136,67.25690970868092,54.117397670382296,2.372893802933456,0.041598649534755,mouse622180far145,0.1647164716471647,0.8662466246624664,0.5203420342034203,0
mouse622180,far,242,0.0203445614466803,0.0706341648953807,0.0153851602254908,2.321880132931088,1.5989253645292458,4.0138296551367905,0.1720715062624304,0.2104228302248312,0.1263995895123952,902.0,639.0,1218.0,9.02,6.390000000000001,12.18,48.82264356162285,90.89415902743868,43.969245489923345,2.4072806234421447,0.032393047375487996,mouse622180far242,0.2681368136813681,0.6766876687668769,0.3513051305130511,0
mouse622180,far,250,0.1579605092890254,0.0486740725388177,0.1525657447619725,1.071374067360624,1.1681176393429982,1.0888513089236436,0.2994521027851473,0.2153609066950501,0.2720469831268313,1460.0,1528.0,1810.0,14.6,15.280000000000001,18.1,47.94989086566035,95.62392051411402,43.13504042258078,2.405852239851816,0.0114160554364193,mouse622180far250,0.2027902790279028,0.6486048604860487,0.4690369036903691,0
mouse622180,far,296,0.1567224116518578,0.0487590046475021,0.0647489288393345,2.6256690649404733,2.2484575226321777,1.79213560523242,0.4075477603256379,0.2876789149329611,0.5111673604702263,115.0,128.0,85.0,1.1500000000000001,1.28,0.85,47.96187446494813,96.28171573140604,43.3531011501562,2.3997395692032923,0.0592516767330583,mouse622180far296,0.1490549054905491,0.493069306930693,0.4844284428442845,0
mouse638329,far,313,0.0834357314681144,0.0587917213551168,0.0150893131716113,0.5968042834857625,5.902277504609881,3.9379879935698394,0.3592176673395974,0.3000561626236334,0.4053959356137013,85.0,237.0,108.0,0.85,2.37,1.08,0.998338384415667,0.9124524897879974,0.5625748699915143,1.7857071428428573,0.0391153080738323,mouse638329far313,0.1765976597659766,0.8532853285328533,0.3942394239423944,0
mouse638329,far,314,0.0531098742477157,0.0948374905336345,0.0876694565441661,4.3579328972097615,3.3160034494000827,5.28575307727668,0.3223687107568776,0.3898722273280203,0.4016796863115624,150.0,144.0,107.0,1.5,1.44,1.07,0.998338384415667,0.9124524897879974,0.5625748699915143,1.7857071428428573,0.0265176826175819,mouse638329far314,0.1717371737173718,0.7144914491449147,0.307020702070207,0
mouse638329,far,319,0.0108805342492246,0.1129113971266977,0.0331334519444643,1.2756386023992468,5.2187003185357375,1.28203448065719,0.1894396035660262,0.2879557044703708,0.2164120009177637,699.0,522.0,548.0,6.99,5.22,5.48,50.454439442140334,91.00675901216982,48.62642674050814,1.7862320677896248,0.0172668305352523,mouse638329far319,0.1401440144014402,0.6783078307830784,0.3018901890189017,0
