mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,far,13,0.1065013489441355,0.0141729759478339,0.0244281977419495,0.6770229306254791,4.968577587173193,2.8260705815667033,270.0,273.0,271.0,2.7,2.73,2.71,3.217335854398791,0.0323911256478511,mouse577578far13,0.2257425742574258,0.7209720972097211,0.3928892889288929,0
mouse577578,far,23,0.0450715142398493,0.0330468041326699,0.0193932925371265,1.1520958748817722,0.850285693926359,1.2307918010421466,481.0,455.0,504.0,4.8100000000000005,4.55,5.04,3.1636608541371816,0.0262034117807718,mouse577578far23,0.2125112511251126,0.6510351035103511,0.377767776777678,0
mouse577578,far,517,0.0127424428197177,0.0301492441495307,0.0500843355460306,4.610856581236415,3.8854814117815764,5.4859399798638435,936.0,834.0,780.0,9.36,8.34,7.8,3.1674121929423715,0.0156127451659311,mouse577578far517,0.2025202520252025,0.6648064806480649,0.3864086408640864,0
mouse577578,far,24,0.0320953581751805,0.0125364553384214,0.0193237317634407,3.2907830121417887,5.096040502336043,5.7433755587935265,832.0,817.0,696.0,8.32,8.17,6.96,3.1674121929423715,0.0356129696195366,mouse577578far24,0.1757875787578758,0.7263726372637264,0.3189018901890191,0
mouse577578,far,25,0.0218085635051637,0.0109657078455401,0.026940759531044002,3.6431811784265697,2.9476729285507592,0.8197261855437292,888.0,990.0,1025.0,8.88,9.9,10.25,3.1674121929423715,0.0301662542125882,mouse577578far25,0.1992799279927993,0.7120612061206121,0.3796579657965798,0
mouse577578,far,37,0.0461806686656418,0.0999609398688424,0.0370685708156785,4.915693242723951,3.429349558134792,1.3775326203841831,374.0,289.0,280.0,3.74,2.89,2.8000000000000003,3.1536684987487202,0.0236155102167017,mouse577578far37,0.1887488748874888,0.6831683168316832,0.3499549954995499,0
mouse577578,far,34,0.035591312047652,0.0701622501218388,0.0407255517132301,5.461972731555654,3.408038299657957,1.5738301087473594,517.0,518.0,549.0,5.17,5.18,5.49,3.1536684987487202,0.0150400759959783,mouse577578far34,0.19495949594959502,0.8597659765976599,0.4552655265526552,0
mouse577578,far,38,0.0397697056388721,0.0225626764430787,0.0307089731436698,1.0320165364818696,3.0513046254110314,2.5690399296822166,98.0,106.0,77.0,0.98,1.06,0.77,3.1410587387057887,0.038823534935655,mouse577578far38,0.1776777677767776,0.6696669666966699,0.3494149414941493,0
mouse577578,far,39,0.0899074962831484,0.1671693846267031,0.0731526260895539,4.233023526253181,5.642785312360259,4.705315697755269,231.0,214.0,194.0,2.31,2.14,1.94,3.1410587387057887,0.0296638520435761,mouse577578far39,0.1547254725472547,0.7493249324932495,0.3513051305130511,0
mouse577578,far,41,0.1334958477062388,0.0223096676097345,0.0242638199499405,2.028340421755168,4.594168143184972,1.4327305334915337,133.0,142.0,113.0,1.33,1.42,1.1300000000000001,3.1410587387057887,0.0601391927184049,mouse577578far41,0.2033303330333034,0.2997299729972997,0.3278127812781279,1
mouse577578,far,42,0.0420326190135347,0.0410178185629743,0.0294900550432503,2.8995091747083195,5.045383453434702,3.4161200691124294,681.0,856.0,1040.0,6.8100000000000005,8.56,10.4,3.1410587387057887,0.0242894810518422,mouse577578far42,0.1809180918091809,0.7998199819981999,0.5802880288028803,3
mouse577578,far,413,0.0687723095277448,0.1099619041172598,0.0243346871101852,2.2608511656168004,5.43140537376233,5.4914299393755766,123.0,283.0,405.0,1.23,2.83,4.05,3.1410587387057887,0.0286433002916029,mouse577578far413,0.1755175517551754,0.7512151215121513,0.4023402340234024,0
mouse577578,far,412,0.0447647281184218,0.040773288113787,0.1207794490513115,2.087859430659228,1.1744965592746766,2.978555874328655,151.0,93.0,95.0,1.51,0.93,0.9500000000000001,3.1410587387057887,0.0296884086979734,mouse577578far412,0.1544554455445544,0.6351035103510351,0.3091809180918092,0
mouse577578,far,410,0.0467493105210717,0.0909325840846061,0.0872821892945122,2.9489113498061013,0.7963296689651721,3.3930030780606066,323.0,322.0,239.0,3.23,3.22,2.39,3.1410587387057887,0.0152171135531413,mouse577578far410,0.1601260126012601,0.3051305130513051,0.2427542754275429,1
mouse577578,far,48,0.0411513455713117,0.0446034720368663,0.0276291324524719,5.3654766451393945,5.429032087257909,3.5871455721396086,562.0,606.0,628.0,5.62,6.0600000000000005,6.28,3.1410587387057887,0.0181929882059372,mouse577578far48,0.1682268226822681,0.6661566156615664,0.3202520252025201,0
mouse577578,far,49,0.0440735183619559,0.0065474872323359,0.0265197740695681,2.5388447794129267,2.5712335933515806,5.316372442409748,1592.0,1710.0,1701.0,15.92,17.1,17.01,3.1410587387057887,0.0222444936881725,mouse577578far49,0.2640864086408641,0.4360936093609362,0.2640864086408641,1
mouse577578,far,47,0.0302649355089148,0.0471089594438463,0.0042310023853948,4.5574107011506415,2.3563113328032292,3.1734719840544505,447.0,425.0,477.0,4.47,4.25,4.7700000000000005,3.1410587387057887,0.0211786800503445,mouse577578far47,0.1838883888388839,0.5416741674167418,0.3229522952295229,0
mouse577578,far,45,0.1168808231171699,0.0550264759201927,0.1323391281079367,4.316842648567379,1.479102735049586,1.5177105061988982,217.0,128.0,155.0,2.17,1.28,1.55,3.1410587387057887,0.027293032235387996,mouse577578far45,0.1452745274527452,0.6648064806480649,0.3137713771377138,0
mouse577578,far,46,0.0555909253621965,0.0783190576109644,0.1145691974371174,3.4761723814505534,5.314225262839557,3.6773056296501188,93.0,114.0,146.0,0.93,1.1400000000000001,1.46,3.1410587387057887,0.0391562433447312,mouse577578far46,0.1625562556255626,0.8208820882088209,0.3110711071107109,0
mouse577578,far,55,0.0099345636581411,0.0294465966883078,0.0387745166399398,4.230241840163337,1.2993745518997195,0.7699886696034333,583.0,626.0,604.0,5.83,6.26,6.04,3.1148836254345045,0.0180914669592428,mouse577578far55,0.1744374437443745,0.3467146714671467,0.3067506750675068,1
mouse577578,far,53,0.0087548266278567,0.0204304157624088,0.0256333930007703,4.813276267649302,1.5973899765606083,3.875504510839007,275.0,281.0,421.0,2.75,2.81,4.21,3.1148836254345045,0.0220525644428446,mouse577578far53,0.1657965796579658,0.8287128712871289,0.3715571557155713,0
mouse577578,far,419,0.0396365357675827,0.0421690986961502,0.0077160398743063,5.155490275780245,2.7628438007813307,1.4193429464871703,462.0,389.0,425.0,4.62,3.89,4.25,3.1148836254345045,0.0413314202899891,mouse577578far419,0.1998199819981998,0.8122412241224124,0.3421242124212421,0
mouse577578,far,418,0.048881968125561004,0.0484974696795273,0.1148939167207625,3.9652983215471727,4.943715213108566,5.474976436005129,134.0,158.0,154.0,1.34,1.58,1.54,3.1148836254345045,0.0439436412109678,mouse577578far418,0.1895589558955897,0.7339333933393342,0.3529252925292528,0
mouse577578,far,518,0.0252889569318594,0.0468922918282011,0.0152860492322887,5.7669691422952765,3.469903141226584,3.6243443194526974,653.0,571.0,434.0,6.53,5.71,4.34,3.102519137733078,0.0368484558994115,mouse577578far518,0.1460846084608461,0.8138613861386139,0.3334833483348333,0
mouse577578,far,421,0.0864729767234239,0.0387124454629968,0.0347064955935211,0.8304069306175774,5.5364438395217315,0.3773604585130889,118.0,176.0,154.0,1.18,1.76,1.54,3.0888913868894776,0.0760485634060669,mouse577578far421,0.2171017101710171,0.7822682268226823,0.3575157515751576,0
mouse577578,far,424,0.1851784150199527,0.0461691140735885,0.0385432438487741,5.3791002563051125,4.867182412982354,1.5235921520153533,111.0,133.0,131.0,1.11,1.33,1.31,3.1059418861272987,0.0399840764560911,mouse577578far424,0.1930693069306931,0.7930693069306932,0.40288028802880294,0
mouse577578,far,64,0.0352259922739007,0.0202049180974428,0.0313707827163418,4.330146964839741,3.6717726011586533,5.0641711522382655,578.0,583.0,620.0,5.78,5.83,6.2,3.1059418861272987,0.0125579422976977,mouse577578far64,0.1971197119711971,0.7236723672367238,0.4225922592259225,0
mouse577578,far,425,0.0889776559924095,0.0891294104414545,0.0150466212519192,5.658800526793217,2.4005519666283632,2.508900857362105,152.0,149.0,160.0,1.52,1.49,1.6,3.0937436868622457,0.016706910674801,mouse577578far425,0.1544554455445544,0.7390639063906392,0.3372637263726373,0
mouse577578,far,70,0.0162799684362686,0.0255124074849579,0.0168660789071819,0.5899885945798139,5.212257582000609,3.6393739996058736,963.0,908.0,939.0,9.63,9.08,9.39,3.0802800197384648,0.0257800068194251,mouse577578far70,0.1514851485148515,0.701800180018002,0.3542754275427541,0
mouse577578,far,426,0.0889473487176198,0.0609265749907163,0.018013656884891004,5.08122690044155,2.6674425583949004,5.825567451063514,287.0,462.0,275.0,2.87,4.62,2.75,3.0681835016830403,0.030048326915522002,mouse577578far426,0.2108910891089109,0.7657965796579659,0.4806480648064807,3
mouse577578,far,428,0.0251046457707582,0.016607165016939,0.0305905257743469,3.363607938046413,5.3861147133308815,5.4676509538937275,439.0,487.0,376.0,4.39,4.87,3.7600000000000002,3.0681835016830403,0.0437970279763176,mouse577578far428,0.1752475247524753,0.3464446444644465,0.2554455445544555,1
mouse577578,far,84,0.0889221707399001,0.0609818813519333,0.0917016160105225,3.8694369693505335,2.920170717486206,1.0942032481163906,161.0,208.0,195.0,1.61,2.08,1.95,3.0681835016830403,0.0654290815754079,mouse577578far84,0.1949594959495949,0.8144014401440146,0.3510351035103513,0
mouse577578,far,86,0.0649000055563068,0.0506074605685834,0.0725564346788725,0.1864555756077406,4.977441254905543,0.2767292905854318,299.0,284.0,234.0,2.99,2.84,2.34,3.056243609400272,0.0226098882939653,mouse577578far86,0.1563456345634564,0.7277227722772279,0.3585958595859587,0
mouse577578,far,91,0.1512607002419594,0.0424162541015078,0.0689027994253334,4.227769107501271,1.7454627043412467,4.9926848271850846,115.0,122.0,140.0,1.1500000000000001,1.22,1.4000000000000001,3.056243609400272,0.0286809263908007,mouse577578far91,0.1601260126012601,0.6685868586858688,0.3691269126912692,0
mouse577578,far,89,0.0802405698045878,0.0475527840199913,0.0128803550907692,1.4381477240227378,4.707783491381897,5.048958623016186,376.0,500.0,476.0,3.7600000000000002,5.0,4.76,3.056243609400272,0.0166415411631621,mouse577578far89,0.1398739873987399,0.2794779477947795,0.2279027902790279,1
mouse577578,far,96,0.0415017845213094,0.1386609104633012,0.1022894932032481,3.4690792206016434,4.484749061586657,4.4720974655226735,94.0,80.0,101.0,0.9400000000000001,0.8,1.01,3.0428194162651194,0.06039962261339401,mouse577578far96,0.1779477947794779,0.6915391539153916,0.4369036903690372,0
mouse577578,far,437,0.0817103507716591,0.1342518254277575,0.2599588248916756,3.0453881410180808,3.8086278587034488,0.7915063842982297,130.0,96.0,94.0,1.3,0.96,0.9400000000000001,3.0485652363037934,0.0291545984335325,mouse577578far437,0.1501350135013501,0.6864086408640865,0.3334833483348335,0
mouse577578,far,438,0.1037265057350422,0.0152608618239935,0.0889195783651461,4.215206883052058,5.063274556316258,5.1070569958187155,231.0,293.0,258.0,2.31,2.93,2.58,3.0236567265481717,0.0401153194104687,mouse577578far438,0.2081908190819082,0.7123312331233125,0.3958595859585959,0
mouse577578,far,111,0.0249777799575401,0.0173156085035059,0.0168408952725628,1.8314976153323013,1.3732860856208893,4.029709689584795,644.0,710.0,750.0,6.44,7.1000000000000005,7.5,3.0236567265481717,0.0166745598491581,mouse577578far111,0.1471647164716472,0.2324932493249325,0.2249324932493248,1
mouse577578,far,114,0.0189106885132683,0.029472478909362998,0.0498388272998256,5.8598362693060215,5.425746957408101,2.105179817036241,478.0,294.0,468.0,4.78,2.94,4.68,3.0236567265481717,0.0314043119506448,mouse577578far114,0.1342034203420342,0.7749774977497752,0.327002700270027,0
mouse577578,far,445,0.057964128344783,0.0924853739597948,0.0643268658163955,4.093894621331984,6.082865605504672,3.3324772410210994,267.0,266.0,256.0,2.67,2.66,2.56,3.0121628442034805,0.0605989598139215,mouse577578far445,0.2057605760576057,0.7887488748874891,0.3021602160216022,0
mouse577578,far,120,0.0200938548024021,0.0235892793212128,0.0181986882063304,4.881590367769674,4.947927490910719,5.110406756144119,2115.0,2360.0,2290.0,21.150000000000002,23.6,22.900000000000002,2.998958152425605,0.0159286180803307,mouse577578far120,0.2184518451845184,0.4015301530153016,0.3807380738073809,1
mouse577578,far,122,0.0423256056295047,0.0407634675843342,0.0497036818027454,2.2594835417285863,5.899499048615384,4.435918490525856,509.0,627.0,571.0,5.09,6.2700000000000005,5.71,2.998958152425605,0.0189724089840716,mouse577578far122,0.1992799279927993,0.3391539153915391,0.2694869486948696,1
mouse577578,far,446,0.03463078167621799,0.0613459108379328,0.0472776574889182,3.766545434063219,3.6877424969684953,3.351170618533565,658.0,554.0,649.0,6.58,5.54,6.49,2.9875784508527974,0.022356734304473,mouse577578far446,0.1925292529252925,0.5751575157515754,0.5613861386138616,3
mouse577578,far,126,0.0263073856914788,0.0238295935077291,0.0183618756342648,4.17452464695398,3.7194565132458255,3.1169640487015284,720.0,648.0,493.0,7.2,6.48,4.93,2.974474743547169,0.018849064051955,mouse577578far126,0.2441044104410441,0.4647164716471648,0.3353735373537354,1
mouse577578,far,133,0.0368085472512461,0.0679182659810857,0.0302505108734066,5.206320332005617,4.940781285935771,5.247243533850485,467.0,467.0,537.0,4.67,4.67,5.37,2.8237829236681784,0.0118343663959391,mouse577578far133,0.1903690369036903,0.5414041404140414,0.3164716471647166,0
mouse577578,far,134,0.1207296766873957,0.0941503575932313,0.052137780087022,4.752359523620151,4.585491063148998,5.056389118424783,1390.0,1276.0,1309.0,13.9,12.76,13.09,2.7444261695297985,0.0122812743547302,mouse577578far134,0.1954995499549955,0.5819081908190821,0.3537353735373538,0
