mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,MMR_Pre,MMR_stimOn,MMR_Post,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,far,265,0.0749432904591996,0.045543556691131,0.0256452543957389,6.1552919245100215,3.4000250914242813,4.739230034131002,0.3026331982968229,0.2920627267732714,0.2665289254549227,196.0,210.0,275.0,1.96,2.1,2.75,21.098730976310133,163.45864152674258,22.40718879363296,2.6068419591528755,0.0341063571885298,mouse577578far265,0.2241224122412242,0.7506750675067508,0.4895589558955894,1
mouse577578,far,264,0.0555433567513408,0.0305414384986697,0.1131835789288576,1.3989569405363336,4.673964776410776,5.918873993650933,0.2798337958767353,0.2238979554923841,0.3210842632483786,354.0,385.0,269.0,3.54,3.85,2.69,21.098730976310133,163.45864152674258,22.40718879363296,2.6068419591528755,0.0244006628925016,mouse577578far264,0.1722772277227723,0.8117011701170118,0.4714671467146717,1
mouse577578,far,263,0.0509850067935453,0.0321109461441414,0.058750899029219004,3.1574759658858254,2.1738157262581743,1.542208685149012,0.4119782865732442,0.4346235200408983,0.2997629238369218,104.0,144.0,171.0,1.04,1.44,1.71,21.098730976310133,163.45864152674258,22.40718879363296,2.6068419591528755,0.0225699432069527,mouse577578far263,0.2435643564356435,0.751755175517552,0.6394239423942393,1
mouse577578,far,262,0.04695100490208999,0.0581618591801295,0.0594064590865958,1.9284786558953788,3.8371135001904406,5.7552202591191195,0.32198113079325,0.3560680098623585,0.34116083373230194,202.0,130.0,133.0,2.02,1.3,1.33,21.098730976310133,163.45864152674258,22.40718879363296,2.6068419591528755,0.0392769606614361,mouse577578far262,0.1606660666066606,0.4066606660666068,0.4898289828982898,0
mouse577578,far,271,0.0335479192231769,0.1117933151588463,0.0307229195088046,0.5260187185742775,1.876654204110548,2.4512779558802795,0.4113648512155983,0.417872239203312,0.4348357416467524,89.0,93.0,99.0,0.89,0.93,0.99,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.0141514073387725,mouse577578far271,0.18901890189018897,0.8146714671467148,0.5616561656165616,1
mouse577578,far,269,0.0721206672958261,0.0649188282206009,0.0433682571924488,3.3251207935226432,0.1751341462905802,4.046350848727991,0.4643294783666484,0.3967685081394274,0.4142725102795227,133.0,122.0,101.0,1.33,1.22,1.01,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.0823305134678247,mouse577578far269,0.2087308730873087,0.8200720072007202,0.5311431143114312,1
mouse577578,far,268,0.0289864322838004,0.0302161633487765,0.0468281568339186,4.655177401543674,0.4691349085183039,5.807343743517898,0.1501142331281058,0.13692991116619502,0.1865723818456305,1248.0,1255.0,1142.0,12.48,12.55,11.42,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.0308611610135078,mouse577578far268,0.1976597659765977,0.6045904590459048,0.3518451845184518,1
mouse577578,far,523,0.0891068064277725,0.0678299526138823,0.0407641893127991,2.1505050846211464,2.0882615679516796,5.545806726874268,0.3531956002752981,0.3790394162469651,0.3723771327861317,180.0,189.0,201.0,1.8,1.8900000000000001,2.0100000000000002,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.03478896824643,mouse577578far523,0.20603060306030602,0.7460846084608462,0.4844284428442845,1
mouse577578,far,266,0.0357522247964654,0.0300983184960942,0.061222833552771,6.270997441418323,1.4739709035594493,2.946508916885473,0.2871092782404678,0.2676220973465362,0.279151712948545,331.0,259.0,311.0,3.31,2.59,3.11,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.0281170281114122,mouse577578far266,0.2225022502250225,0.8241224122412242,0.5281728172817285,1
mouse577578,far,267,0.1008910676900636,0.0958440006830021,0.0798573107897742,4.330759597194127,2.8540610508444377,3.8737309945754257,0.3719543886801499,0.4066848921747196,0.3846116300030907,115.0,166.0,156.0,1.1500000000000001,1.6600000000000001,1.56,21.16423551808296,166.54808620835826,22.50524779968296,2.6068419591528755,0.0127333546657433,mouse577578far267,0.1655265526552656,0.7377137713771379,0.4282628262826281,1
