mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,close,240,0.0407817498316895,0.0471596315207331,0.0485174959192575,2.7906878838549285,2.7132979517625464,2.209530885329212,671.0,712.0,755.0,6.71,7.12,7.55,1.3430376018563293,0.0137495166204248,mouse577578close240,0.1234023402340234,0.3885688568856885,0.2651665166516652,0
mouse577578,close,241,0.166865171642493,0.1023400649380221,0.1351997192935309,5.2863491167904835,5.8253429929920575,5.627496961003717,135.0,154.0,149.0,1.35,1.54,1.49,1.3430376018563293,0.02168720975224,mouse577578close241,0.1782178217821782,0.5797479747974799,0.3448244824482449,3
mouse577578,close,242,0.0346437192745958,0.0160255396382351,0.0259339825113799,0.5221645873025075,6.069026411578928,0.9543430964697484,2286.0,2634.0,2422.0,22.86,26.34,24.22,1.3202745926510897,0.0254598997562194,mouse577578close242,0.1612061206120613,0.3861386138613862,0.2935193519351935,0
mouse577578,close,243,0.1769876455272687,0.1209973608035807,0.2425593349296603,0.5642885944340911,0.5922333293263906,0.3136685089597116,467.0,478.0,412.0,4.67,4.78,4.12,1.3202745926510897,0.0163919697741615,mouse577578close243,0.20603060306030602,0.491989198919892,0.3081008100810081,3
mouse577578,close,244,0.2720234028083366,0.0945490388566969,0.2804235105565506,4.643423730869613,3.7071914509491517,5.519431181877119,94.0,105.0,115.0,0.9400000000000001,1.05,1.1500000000000001,1.3202745926510897,0.0499150431920137,mouse577578close244,0.1906390639063906,0.5335733573357337,0.3075607560756075,3
mouse577578,close,247,0.1377899258987617,0.1185200802255193,0.1702451917041847,5.446168918912004,5.296666462101401,5.663146703767008,1108.0,1147.0,916.0,11.08,11.47,9.16,1.297593927236098,0.0170608900518089,mouse577578close247,0.1477047704770476,0.2991899189918992,0.3818181818181818,0
mouse577578,close,251,0.1395446782197031,0.1900872521902868,0.3031468271942913,3.905123492857608,5.007968205871743,5.294831811463657,128.0,151.0,67.0,1.28,1.51,0.67,1.2910751333675359,0.0271466085173956,mouse577578close251,0.1728172817281729,0.6099909990999102,0.3064806480648065,3
mouse577578,close,253,0.0930108169227681,0.1374401443022334,0.1021776449384432,5.71525947667799,5.16273246777221,4.554855487721139,173.0,114.0,97.0,1.73,1.1400000000000001,0.97,1.2683650893965823,0.0306028225156963,mouse577578close253,0.1792979297929793,0.6550855085508553,0.3912691269126912,3
mouse577578,close,259,0.1235412355708074,0.2206233142139651,0.1621356099502331,4.5288792000560925,3.1187332865638573,0.8742567646775009,91.0,56.0,39.0,0.91,0.56,0.39,1.2232129822725069,0.0367027241952088,mouse577578close259,0.2508550855085508,0.5846084608460846,0.4220522052205223,1
mouse577578,close,258,0.1411027600083763,0.0934000961640609,0.2423378407526411,3.859608808018514,3.2797370874664233,4.0275309583700185,131.0,525.0,137.0,1.31,5.25,1.37,1.2232129822725069,0.0659270915094782,mouse577578close258,0.31296129612961304,0.6035103510351036,0.3834383438343832,1
mouse577578,close,427,0.0659710640105292,0.0928646256137941,0.0988176319476415,2.4249809419342525,2.332461818575584,2.394758609808428,475.0,475.0,453.0,4.75,4.75,4.53,1.2007809958522828,0.0329435729776942,mouse577578close427,0.2017101710171017,0.5243924392439245,0.3567056705670568,3
mouse577578,close,428,0.066810755056748,0.0747418538506682,0.0437386720763886,2.999317899443375,2.92273098696356,3.0637866460996412,627.0,646.0,744.0,6.2700000000000005,6.46,7.44,1.2098553632562865,0.0240830875183878,mouse577578close428,0.1946894689468947,0.4817281728172818,0.3928892889288928,3
mouse577578,close,264,0.05425495167829099,0.18557309744565195,0.0550989542599125,2.2888705447324638,3.940161927544415,2.562434300663196,135.0,141.0,129.0,1.35,1.41,1.29,1.2098553632562865,0.0211643416341145,mouse577578close264,0.18010801080108,0.4906390639063908,0.3224122412241224,3
mouse577578,close,260,0.0950469066794254,0.0884683847956191,0.1728230740649907,1.696628203102544,1.951241188852962,1.6541524895517137,176.0,199.0,232.0,1.76,1.99,2.32,1.1876973520219705,0.0098802562221823,mouse577578close260,0.2584158415841584,0.5759675967596761,0.4223222322232222,1
mouse577578,close,267,0.0252481931869635,0.0392715248663379,0.0415440539561969,2.49394954525241,2.4905530278762633,2.448644170510068,1947.0,1700.0,1718.0,19.47,17.0,17.18,1.1876973520219705,0.026116005141523,mouse577578close267,0.2011701170117011,0.5316831683168318,0.3407740774077408,3
mouse577578,close,430,0.3775007892665148,0.3774428612088226,0.1307103160718762,1.5794639327843791,2.6215166910490955,2.1169362678246118,91.0,72.0,92.0,0.91,0.72,0.92,1.1876973520219705,0.038637691888264,mouse577578close430,0.2254725472547254,0.4995499549954995,0.3842484248424844,3
mouse577578,close,271,0.1504716261701286,0.1400561029373995,0.1807878103984905,2.0105541741931483,1.892766290359329,1.9579041133672541,922.0,888.0,781.0,9.22,8.88,7.8100000000000005,1.1876973520219705,0.0198436610657794,mouse577578close271,0.1625562556255626,0.3683168316831684,0.2886588658865887,0
mouse577578,close,269,0.0894546873352105,0.1118625500739649,0.07331537056049299,2.716979540012243,2.9137267492632053,2.8462815297722264,819.0,826.0,863.0,8.19,8.26,8.63,1.1876973520219705,0.0145352342557878,mouse577578close269,0.2562556255625563,0.5729972997299732,0.3542754275427542,1
mouse577578,close,270,0.0605571903149383,0.073529372823711,0.0346961172170275,2.065236012048747,3.3310901642557385,3.1263385025549315,713.0,506.0,620.0,7.13,5.0600000000000005,6.2,1.1876973520219705,0.0197831325892273,mouse577578close270,0.2819081908190819,0.7495949594959498,0.4703870387038703,1
mouse577578,close,273,0.0995993668327106,0.1230071868230797,0.1409043801285819,0.6374784569792105,1.3238906424517174,1.3554577622869952,144.0,125.0,84.0,1.44,1.25,0.84,1.1562331079847181,0.0279061243315664,mouse577578close273,0.3199819981998201,0.6445544554455447,0.5667866786678669,1
mouse577578,close,274,0.1648278001025478,0.1593633109471881,0.1691593246293241,1.8730662791016208,1.10076671563603,1.3850549075964858,282.0,157.0,125.0,2.82,1.57,1.25,1.1562331079847181,0.0387212355108065,mouse577578close274,0.2851485148514852,0.6796579657965798,0.4495949594959495,1
mouse577578,close,277,0.1342943340294378,0.1707055106449432,0.1720930400131143,1.5604709932831664,1.7479364333436311,1.678203083520551,2574.0,2524.0,2187.0,25.740000000000002,25.240000000000002,21.87,1.1341296222213757,0.0123862021495927,mouse577578close277,0.1711971197119711,0.3364536453645365,0.1331233123312331,0
mouse577578,close,279,0.1413114157367593,0.151344650489227,0.154748996799192,1.261186042865668,1.5870602633301922,1.3565969960626714,1560.0,1464.0,1399.0,15.6,14.64,13.99,1.1341296222213757,0.0127438206276253,mouse577578close279,0.1144914491449144,0.2152115211521152,0.1846984698469848,0
