mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,MMR_Pre,MMR_stimOn,MMR_Post,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse577578,close,6,0.0252001259789979,0.0166943997309487,0.0256171188101466,3.9737201828093465,1.66738031676703,5.556378968746816,0.116277636532246,0.1692324488440079,0.1313370314772566,1886.0,1554.0,1659.0,18.86,15.540000000000001,16.59,19.674589120579547,31.513380971493863,20.26045522945516,2.9544458025152536,0.0306147439272877,mouse577578close6,0.2827182718271828,0.4741674167416742,0.2135913591359137,1
mouse577578,close,11,0.0057233640905268,0.0120820123619927,0.0256127196687013,1.4352745979440296,4.567951260662864,0.2799808180820454,0.1945200069674892,0.1934566717872455,0.1522559982723047,1060.0,1074.0,910.0,10.6,10.74,9.1,19.674589120579547,31.513380971493863,20.26045522945516,2.9544458025152536,0.0235824630721648,mouse577578close11,0.1722772277227723,0.3712871287128714,0.27299729972997305,1
mouse577578,close,15,0.0624150283469787,0.0224543534196129,0.0138226455699442,1.5684630207245696,2.3750078366397496,2.67026907772467,0.20149221128992603,0.1442591749374051,0.15849841588060098,1146.0,1140.0,1051.0,11.46,11.4,10.51,19.596200711739453,32.28900042079462,20.455287693846024,2.9544458025152536,0.0228186526524817,mouse577578close15,0.1674167416741675,0.4263726372637265,0.3904590459045904,0
mouse577578,close,23,0.0180971399560597,0.0270994945309339,0.0531868689434685,5.453670627946702,5.273675411546706,2.170478501034109,0.1831937747287579,0.2185053460983718,0.2567297311250019,587.0,517.0,432.0,5.87,5.17,4.32,19.386381336879687,31.391098218546443,20.09724712468299,2.9014005238849734,0.0320030606608058,mouse577578close23,0.1687668766876688,0.4215121512151216,0.2643564356435643,1
mouse577578,close,27,0.04934820513576999,0.0373225284038678,0.0232060796319217,1.9411895057810482,6.023334297039562,6.20294822107712,0.1938304038279205,0.1566514853036528,0.1912698617434229,897.0,1035.0,868.0,8.97,10.35,8.68,19.386381336879687,31.391098218546443,20.09724712468299,2.9014005238849734,0.0304086238506686,mouse577578close27,0.2711071107110712,0.5505850585058507,0.3178217821782179,0
mouse577578,close,32,0.0261338105006679,0.0117987901916603,0.0399435703268192,4.628207915443028,2.8316097935964604,5.149195027495447,0.2474539611096533,0.1812855689273698,0.2624767164323655,575.0,442.0,371.0,5.75,4.42,3.71,19.386381336879687,31.391098218546443,20.09724712468299,2.9014005238849734,0.0485959717417045,mouse577578close32,0.164986498649865,0.3243024302430243,0.2449144914491449,1
mouse577578,close,29,0.0132924684656719,0.0262230112828516,0.0180618044998075,5.9615561737433636,3.1224576830001314,5.622311106360203,0.1843033209844134,0.1363678760590399,0.1298463378793023,1123.0,1003.0,1103.0,11.23,10.03,11.03,19.357941603223487,32.42257978015368,20.31974472341332,2.9014005238849734,0.0152205932816438,mouse577578close29,0.1641764176417642,0.4223222322232223,0.3245724572457247,1
mouse577578,close,31,0.0901754135262692,0.04735390420431201,0.1245203771950517,1.7494604302437489,4.5498521678952955,0.0259578717594786,0.4384286238442307,0.4468688381284834,0.5125732724234565,122.0,71.0,91.0,1.22,0.71,0.91,19.487413817860137,31.840082095263234,20.11307858910051,2.877281703274812,0.05078067910303201,mouse577578close31,0.2111611161116112,0.4833483348334834,0.2659765976597661,1
mouse577578,close,38,0.021998148250372,0.0292767106237373,0.01068607923774,2.2609871636362207,2.6726406254746533,4.811212082472473,0.1045083744798391,0.1172953533486736,0.0871550900961787,2439.0,2393.0,2456.0,24.39,23.93,24.560000000000002,19.24865163877509,31.539795627939725,20.103181273776787,2.8531780526283317,0.0163374492685023,mouse577578close38,0.1671467146714672,0.3313231323132314,0.3329432943294329,1
mouse577578,close,34,0.0752266051904162,0.0355822140876679,0.0611988992721882,4.805673409557102,1.5031422534624286,1.0945844505032254,0.379157453661431,0.2866692025480102,0.3493441953148221,125.0,143.0,121.0,1.25,1.43,1.21,19.24865163877509,31.539795627939725,20.103181273776787,2.8531780526283317,0.0638018019545357,mouse577578close34,0.1514851485148515,0.3216021602160216,0.2430243024302429,1
mouse577578,close,35,0.0086607013011725,0.0281599027601373,0.0067445820384922,4.3495941332230466,1.29490021819146,0.4671256658842223,0.1565548163838255,0.1238108895254393,0.1661599727230682,1387.0,1411.0,1286.0,13.870000000000001,14.11,12.86,19.24865163877509,31.539795627939725,20.103181273776787,2.8531780526283317,0.0085115570891825,mouse577578close35,0.1382538253825382,0.31296129612961304,0.2497749774977498,1
mouse577578,close,40,0.0398397579649872,0.0159870201247931,0.0371343532829429,4.669984306071704,2.6884929721457325,5.45421337756817,0.2115708460266467,0.1875529078382403,0.3098149448273857,655.0,465.0,412.0,6.55,4.65,4.12,19.495179013750697,32.69211831386967,20.363521623735643,2.8531780526283317,0.0197077240133202,mouse577578close40,0.2087308730873087,0.3810081008100809,0.177947794779478,1
