mouse,probe_position,unitID,VL_pre,VL_stimOn,VL_post,angle_pre_ch15,angle_stimOn_ch15,angle_post_ch15,Nspikes_pre,Nspikes_StimOn,Nspikes_post,Fspikes_pre,Fspikes_StimOn,Fspikes_post,distance_peakch_stim_tip,error_waveform,universal_ID,waveform_halfwidth,waveform_duration,waveform_REP,cluster
mouse657904,close,364,0.1103871071179498,0.047252275765637,0.1220923785330919,0.9621347059793413,5.7463482222688675,1.5920020301465438,644.0,906.0,792.0,6.44,9.06,7.92,1.0313825672368135,0.075924110021078,mouse657904close364,0.2157515751575157,0.7331233123312332,0.4317731773177321,3
mouse657904,close,284,0.1591264828012228,0.150082476688818,0.2217398160153201,2.070050963334708,1.832561575498028,1.9652886992061651,1238.0,913.0,1221.0,12.38,9.13,12.21,1.6320998743949464,0.0882856985614735,mouse657904close284,0.2578757875787578,0.7150315031503149,0.44986498649865003,1
mouse657904,close,285,0.1086145581948559,0.0735288301887971,0.1084584149479742,0.5750038604688619,1.2413358332811346,0.9552027377498961,565.0,325.0,341.0,5.65,3.25,3.41,1.6669583078169652,0.0973024523523499,mouse657904close285,0.2451845184518452,0.5146714671467146,0.4882088208820881,1
mouse657905,close,173,0.1148154502517597,0.0780358669150747,0.1227292866966618,2.934620872560952,2.4593246313659463,3.5133309711940246,849.0,711.0,870.0,8.49,7.11,8.700000000000001,1.6170961628796228,0.0154964528283176,mouse657905close173,0.1701170117011701,0.459045904590459,0.3097209720972098,3
mouse657905,close,179,0.3951753631105494,0.0320909036018132,0.1814621577531021,1.7557350294586072,2.2090897507482787,1.2401604758421003,105.0,669.0,640.0,1.05,6.69,6.4,1.5854809995707928,0.0974986578591052,mouse657905close179,0.2681368136813682,1.7111611161116111,0.2562556255625563,4
mouse657905,close,180,0.3937297300521125,0.1240909708079942,0.3886323114386275,1.4407145938397414,3.4894331591286525,1.5973444122672138,573.0,850.0,582.0,5.73,8.5,5.82,1.5622499799967997,0.0288877811345024,mouse657905close180,0.1439243924392439,0.2500450045004501,0.2662466246624663,0
mouse657905,close,188,0.1160786895608695,0.0386920931750696,0.1445422784404775,4.113727273258289,3.9331344626463163,4.009124233011661,1722.0,1404.0,1870.0,17.22,14.040000000000001,18.7,1.5540270267920056,0.0087021250501029,mouse657905close188,0.1836183618361836,0.6078307830783081,0.363186318631863,3
mouse657905,close,195,0.0349795518876907,0.0609356750608624,0.0876155801069172,5.648969304221022,0.0810156082482737,0.0973010548205891,887.0,702.0,726.0,8.870000000000001,7.0200000000000005,7.26,1.522744233284106,0.0173670433512743,mouse657905close195,0.2252025202520251,0.7066606660666067,0.4841584158415842,1
mouse657905,close,196,0.2941856965442492,0.1029150010263975,0.203068337565828,6.000540484682514,0.1786200671930012,6.2364396760965475,130.0,201.0,190.0,1.3,2.0100000000000002,1.9000000000000001,1.522744233284106,0.0361231469500334,mouse657905close196,0.2767776777677768,0.6491449144914493,0.43879387938793896,1
mouse657905,close,198,0.2864119472515553,0.0604644946292558,0.2750959036852156,1.8152591354452223,2.921753502506303,1.7813039431027324,989.0,1305.0,1107.0,9.89,13.05,11.07,1.522744233284106,0.0297275676729748,mouse657905close198,0.1328532853285329,0.261926192619262,0.2216921692169218,0
